Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode
ORD-000200,2023-05-28 00:00:00,CUST-03934,Russell Bird,PROD-00223,Cookware However Lite,Home & Kitchen,Cookware,1,1412.3,0.05,242.66,East,Bihar,Bhagalpur,Debit Card,Express
ORD-041231,2022-04-06 00:00:00,CUST-00526,Joseph Shaw,PROD-00240,Decor Bar Pro,Home & Kitchen,Decor,1,2454.48,0.0,414.73,South,Telangana,,Wallet,Economy
ORD-030005,2022-10-04 00:00:00,CUST-00927,Vickie Anderson,PROD-00254,Storage Former Plus,Home & Kitchen,Storage,2,6929.71,0.15,417.82,East,Bihar,Gaya,Cash on Delivery,Standard
ORD-028301,2022-01-08 00:00:00,CUST-01481,Russell Anderson,PROD-00185,Art Property Classic,Office Supplies,Art,1,681.96,0.0,116.17,West,Gujarat,Vadodara,UPI,Standard
ORD-012860,2022-01-08 00:00:00,CUST-03365,Timothy Walker,PROD-00029,Headphones Include Max,Electronics,Headphones,3,108468.75,0.0,16103.49,East,West Bengal,Howrah,UPI,Express
ORD-004381,2022-02-26 00:00:00,CUST-03324,Susan Patrick,PROD-00118,Women Week Plus,Clothing,Women,3,2673.84,0.1,398.05,North,Punjab,Chandigarh,Net Banking,Standard
ORD-010662,2023-07-11 00:00:00,CUST-00556,Nicole Gonzalez,PROD-00093,Storage Hour Pro,Furniture,Storage,1,26914.53,0.0,2427.62,East,West Bengal,Siliguri,Net Banking,Standard
ORD-006082,2022-03-12 00:00:00,CUST-03123,Bradley Hansen,PROD-00012,Mobiles Church Lite,Electronics,Mobiles,1,58239.73,0.0,9504.79,South  ,Telangana,Nizamabad,Credit Card,Express
ORD-008100,2022-09-13 00:00:00,CUST-03315,Melissa Santos,PROD-00201,Supplies Not Plus,Office Supplies,Supplies,3,4138.6,0.15,205.12,North,Uttar Pradesh,Noida,Wallet,Standard
ORD-032090,2023-11-14 00:00:00,CUST-00672,Kristin Mendoza,PROD-00084,Bookcases Laugh Classic,Furniture,Bookcases,1,1674.14,0.5,-601.96,West,Maharashtra,Mumbai,UPI,Express
ORD-033941,2023-09-22 00:00:00,CUST-03274,Tracy Jones,PROD-00094,Storage Surface Elite,Furniture,Storage,1,20171.17,0.0,2624.56,East,Bihar,Bhagalpur,UPI,Standard
ORD-034127,2023-11-14 00:00:00,CUST-02949,Paul Swanson,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,3,58011.07,0.15,-3215.45,North,Delhi,Dwarka,Cash on Delivery,Standard
ORD-030689,2022-06-24 00:00:00,CUST-02169,Laurie Silva,PROD-00246,Decor Likely Plus,Home & Kitchen,Decor,1,8934.8,0.2,-197.0,East,West Bengal,Siliguri,Credit Card,Standard
ORD-022304,2022-09-25 00:00:00,CUST-01302,Mary Campbell,PROD-00159,Paper Newspaper Classic,Office Supplies,Paper,1,600.6,0.05,64.64,West,Rajasthan,Jaipur,Net Banking,Standard
ORD-029348,2022-01-11 00:00:00,CUST-01620,Stephen Young,PROD-00294,Outdoor Already Plus,Sports,Outdoor,2,6146.94,0.0,1235.6,East,Bihar,Gaya,Net Banking,Economy
ORD-017609,2023-08-06 00:00:00,CUST-03922,Patrick Gibson,PROD-00074,Tables Military Elite,Furniture,Tables,3,73344.63,0.15,-1785.45,South,Tamil Nadu,Coimbatore,Debit Card,Standard
ORD-012273,2023-01-06 00:00:00,CUST-01348,Kelly Mclaughlin,PROD-00133,Kids Project Classic,Clothing,Kids,3,2230.5,0.0,619.7,north,Uttar Pradesh,Noida,Cash on Delivery,Express
ORD-022149,2022-04-12 00:00:00,CUST-03168,Linda Rodriguez,PROD-00063,Chairs Me Classic,Furniture,Chairs,1,24829.63,0.15,-287.2,North,Uttar Pradesh,Lucknow,Debit Card,Economy
ORD-016484,2023-08-14 00:00:00,CUST-01466,Dr. Nicole Trujillo,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,1,18199.55,0.2,-1023.6,South,Tamil Nadu,,Cash on Delivery,Standard
ORD-039201,2022-04-07 00:00:00,CUST-00074,Lauren Daniels,PROD-00116,Women Protect Elite,Clothing,Women,1,2995.74,0.15,363.1,West,Gujarat,Surat,Net Banking,Express
ORD-009098,2023-10-04 00:00:00,CUST-01710,Mr. Joel Peters,PROD-00229,Appliances Fire Pro,Home & Kitchen,Appliances,1,9135.58,0.15,172.9,West,Rajasthan,Jodhpur,credit_card,Standard
ORD-020541,2023-01-05 00:00:00,CUST-02581,Brenda Harris,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,1,21611.97,0.05,619.56,South,Karnataka,Bengaluru,UPI,Express
ORD-001521,2022-07-13 00:00:00,CUST-02769,Dr. Melissa Sullivan DDS,PROD-00168,Paper Audience Elite,Office Supplies,Paper,2,861.85,0.15,58.73,West,Maharashtra,Mumbai,UPI,Express
ORD-019307,2022-05-12 00:00:00,CUST-02967,Candice Ramirez,PROD-00128,Kids Day Elite,Clothing,Kids,2,6272.46,0.1,820.17,North,Uttar Pradesh,Noida,UPI,Same Day
ORD-018276,2022-11-02 00:00:00,CUST-02139,Diane Byrd MD,PROD-00132,Kids Station Max,Clothing,Kids,1,1065.71,0.05,231.53,West,Rajasthan,Udaipur,UPI,Standard
ORD-039374,2022-09-05 00:00:00,CUST-03823,Erin Ellis,PROD-00224,Cookware Land Max,Home & Kitchen,Cookware,1,4665.5,0.0,660.07,North,Punjab,Ludhiana,Debit Card,Standard
ORD-024944,2023-01-16 00:00:00,CUST-01957,Sandra Torres,PROD-00315,Cycling Blue Lite,Sports,Cycling,4,24253.38,0.1,1420.3,South,Karnataka,Mangaluru,Credit Card,Express
ORD-022414,2023-12-01 00:00:00,CUST-00863,Holly Vega,PROD-00022,Laptops City Elite,Electronics,Laptops,1,9660.39,0.0,1326.79,West,Rajasthan,Udaipur,Debit Card,Standard
ORD-034513,2023-09-14 00:00:00,CUST-00662,Emma Butler,PROD-00284,Outdoor Production Pro,Sports,Outdoor,1,972.48,0.05,129.84,West,Rajasthan,Jodhpur,debit_card,Standard
ORD-022046,2022-06-13 00:00:00,CUST-03967,Christina Davis,PROD-00086,Bookcases Campaign Pro,Furniture,Bookcases,3,34744.92,0.05,2374.85,West,Maharashtra,Mumbai,Net Banking,Express
ORD-028003,2022-09-20 00:00:00,CUST-02645,Robin Smith,PROD-00199,Supplies Point Classic,Office Supplies,Supplies,3,6336.58,0.05,1160.22,South,Telangana,Hyderabad,UPI,Standard
ORD-021418,2022-06-07 00:00:00,CUST-01212,Heather Bowers,PROD-00143,Footwear Enjoy Pro,Clothing,Footwear,1,1818.85,0.15,194.88,South,Karnataka,Mangaluru,Net Banking,Express
ORD-038258,2023-07-24 00:00:00,CUST-01943,Heather Hernandez,PROD-00065,Chairs Figure Max,Furniture,Chairs,2,20321.62,,1578.35,South,Tamil Nadu,Madurai,Debit Card,Economy
ORD-040827,2023-01-01 00:00:00,CUST-01893,Stacy Rodriguez,PROD-00198,Supplies Former Elite,Office Supplies,Supplies,4,8092.51,0.1,762.7,North,Uttar Pradesh,Noida,Credit Card,Economy
ORD-036524,2023-03-06 00:00:00,CUST-04022,Linda Berry,PROD-00020,Laptops Western Classic,Electronics,Laptops,1,18536.9,0.0,2366.92,South,Karnataka,Mangaluru,UPI,Economy
ORD-026382,2022-12-16 00:00:00,CUST-02596,Christopher Lopez,PROD-00305,Team Sports Several Pro,Sports,Team Sports,4,20029.06,0.15,512.53,North,Punjab,Chandigarh,Debit Card,Express
ORD-020125,2022-08-27 00:00:00,CUST-00190,Jessica Gross,PROD-00310,Cycling Attack Classic,Sports,Cycling,1,0.0,0.15,35.24,South,Karnataka,Mangaluru,Cash on Delivery,Same Day
ORD-012462,2023-05-15 00:00:00,CUST-01620,Stephen Young,PROD-00159,Paper Newspaper Classic,Office Supplies,Paper,2,1074.76,0.15,-15.64,East,West Bengal,Kolkata,UPI,Standard
ORD-039856,2022-12-12 00:00:00,CUST-01056,Gregory King,PROD-00120,Women Stop Classic,Clothing,Women,1,1951.23,0.15,154.61,South,Karnataka,Mangaluru,upi,Express
ORD-014171,2022-09-05 00:00:00,CUST-00341,Allison Smith,PROD-00060,Chairs Audience Lite,Furniture,Chairs,1,12196.17,0.0,1426.12,North,Delhi,Rohini,Net Banking,Standard
ORD-019236,2023-11-22 00:00:00,CUST-02673,Veronica Flores,PROD-00119,Women Maybe Classic,Clothing,Women,2,6484.45,0.1,1075.59,West,Rajasthan,Jodhpur,Cash on Delivery,Express
ORD-008271,2022-05-08 00:00:00,CUST-01158,Heidi Brown,PROD-00256,Storage Write Max,Home & Kitchen,Storage,2,12346.0,0.1,470.19,East,West Bengal,Howrah,Debit Card,Standard
ORD-001872,2022-04-14 00:00:00,CUST-00833,Scott Alexander,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,3,1737.9,0.0,311.77,East,Bihar,Patna,Wallet,Standard
ORD-014000,2023-10-16 00:00:00,CUST-02404,Patricia Harvey,PROD-00328,Apparel Gun Pro,Sports,Apparel,5,25051.25,0.0,4477.34,South,Karnataka,Bengaluru,Credit Card,Same Day
ORD-025805,2022-05-02 00:00:00,CUST-01980,Lisa Guerra,PROD-00165,Paper Your Max,Office Supplies,Paper,2,488.18,0.1,22.88,West,Maharashtra,Pune,UPI,Standard
ORD-009713,2023-12-16 00:00:00,CUST-00162,Jennifer Adkins,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,3,1737.9,0.0,290.04,North,Uttar Pradesh,Lucknow,UPI,Standard
ORD-008815,2022-12-26 00:00:00,CUST-00107,Sharon Cherry,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,3,3586.8,0.0,740.54,West,Rajasthan,Udaipur,UPI,Standard
ORD-019125,2023-07-24 00:00:00,CUST-00197,Daniel Salinas,PROD-00061,Chairs Game Elite,Furniture,Chairs,2,28674.58,0.0,1505.79,South,Karnataka,Mysuru,Cash on Delivery,Standard
ORD-003316,2022-10-05 00:00:00,CUST-02885,Ashley Phillips,PROD-00264,Lighting Feel Classic,Home & Kitchen,Lighting,2,10901.45,0.15,67.98,South,Telangana,Hyderabad,Credit Card,Standard
ORD-013638,2022-02-16 00:00:00,CUST-00071,Jordan Henderson,PROD-00321,Cycling Best Plus,Sports,Cycling,4,18116.2,0.0,3653.13,South,Karnataka,Bengaluru,Cash on Delivery,Express
ORD-015172,2023-02-07 00:00:00,CUST-01165,Mitchell Griffith,PROD-00283,Outdoor Agree Classic,Sports,Outdoor,1,3032.39,0.05,349.82,South,Tamil Nadu,Madurai,UPI,Standard
ORD-032583,2023-10-06 00:00:00,CUST-02704,Marissa Bennett,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,2,38674.05,0.15,-4263.74,West,Rajasthan,Jodhpur,Debit Card,Express
ORD-006099,2022-08-13 00:00:00,CUST-03315,Melissa Santos,PROD-00189,Art Thank Pro,Office Supplies,Art,1,1347.64,0.0,248.28,North,Uttar Pradesh,Noida,Cash on Delivery,Standard
ORD-006253,2022-07-06 00:00:00,CUST-01754,Lori Mitchell,PROD-00094,Storage Surface Elite,Furniture,Storage,2,40342.34,0.0,3503.36,West,Gujarat,Surat,Cash on Delivery,Express
ORD-015178,2022-07-02 00:00:00,CUST-04075,Kathleen Martinez,PROD-00193,Supplies Child Elite,Office Supplies,Supplies,2,4512.04,0.0,773.12,East,Odisha,Bhubaneswar,Net Banking,Standard
ORD-033961,2023-02-09 00:00:00,CUST-02598,Timothy Bentley DVM,PROD-00087,Bookcases Place Max,Furniture,Bookcases,2,43963.17,0.15,-2971.27,South,Tamil Nadu,Coimbatore,Credit Card,Standard
ORD-009402,2023-09-25 00:00:00,CUST-02881,Christina Castillo,PROD-00297,Team Sports Game Plus,Sports,Team Sports,1,5606.06,0.1,401.22,West,Maharashtra,Mumbai,Debit Card,Standard
ORD-008192,2022-11-04 00:00:00,CUST-02745,Courtney Smith,PROD-00261,Lighting Seat Elite,Home & Kitchen,Lighting,1,6780.67,0.1,525.8,North,Uttar Pradesh,Kanpur,Cash on Delivery,Express
ORD-003726,2023-07-12 00:00:00,CUST-03073,Patrick Simpson,PROD-00243,Decor Stand Plus,Home & Kitchen,Decor,4,41847.23,0.05,4589.97,East,Odisha,Bhubaneswar,Cash on Delivery,Standard
ORD-014604,2022-02-10 00:00:00,CUST-02041,Laura Alvarez,PROD-00088,Bookcases Carry Classic,Furniture,Bookcases,1,22749.44,0.0,3281.32,South,Telangana,Warangal,Cash on Delivery,Standard
ORD-026152,2022-12-01 00:00:00,CUST-00107,Sharon Cherry,PROD-00283,Outdoor Agree Classic,Sports,Outdoor,5,15959.95,0.0,3034.21,West,Rajasthan,Udaipur,Wallet,Express
ORD-019626,2023-12-01 00:00:00,CUST-02645,Robin Smith,PROD-00282,Outdoor Oil Lite,Sports,Outdoor,2,5805.12,0.0,1220.28,North,Punjab,Ludhiana,Wallet,Economy
ORD-040428,2023-11-11 00:00:00,CUST-02402,David Peterson,PROD-00314,Cycling Civil Plus,Sports,Cycling,3,21980.31,0.05,2168.47,East,West Bengal,Siliguri,Net Banking,Standard
ORD-012137,2023-01-08 00:00:00,CUST-02466,Jacqueline Pierce,PROD-00326,Apparel Beat Plus,Sports,Apparel,1,5084.54,0.15,245.58,West,Rajasthan,Jodhpur,Wallet,Standard
ORD-015103,2023-07-10 00:00:00,CUST-01722,Mrs. Bethany Phillips,PROD-00047,Accessories Policy Plus,Electronics,Accessories,1,16774.84,0.15,-311.86,East,Odisha,,Debit Card,Express
ORD-036465,2023-10-04 00:00:00,CUST-01090,Lucas Schultz,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,3,1981.4,0.25,-98.68,West,Gujarat,Vadodara,Credit Card,Express
ORD-000920,2022-05-04 00:00:00,CUST-04186,Roger Moss,PROD-00127,Kids Say Elite,Clothing,Kids,1,3326.65,0.0,743.48,East,Bihar,Bhagalpur,Cash on Delivery,Standard
ORD-034798,2022-04-26 00:00:00,CUST-02626,Deanna Barrera,PROD-00244,Decor Where Max,Home & Kitchen,Decor,1,3989.76,0.15,63.6,North,Punjab,Ludhiana,UPI,Standard
ORD-041657,2023-09-07 00:00:00,CUST-01048,James Martin,PROD-00319,Cycling Sell Max,Sports,Cycling,1,1203.66,0.2,30.19,East,West Bengal,Siliguri,UPI,Standard
ORD-017343,2022-11-24 00:00:00,CUST-03754,Craig Daniels,PROD-00021,Laptops Consider Elite,Electronics,Laptops,5,177143.6,0.05,12981.27,North,Punjab,Amritsar,Credit Card,Standard
ORD-025725,2022-05-06 00:00:00,CUST-01352,Timothy Andrews,PROD-00296,Team Sports Fear Pro,Sports,Team Sports,5,20526.03,0.05,2532.6,North,Delhi,Rohini,UPI,Standard
ORD-007842,2022-12-25 00:00:00,CUST-00916,Brittney Martin,PROD-00273,Fitness General Elite,Sports,Fitness,2,11859.98,0.15,1008.05,South,Karnataka,Mangaluru,UPI,Standard
ORD-023595,2022-09-05 00:00:00,CUST-03089,Gary Marshall,PROD-00010,Mobiles Truth Classic,Electronics,Mobiles,5,214611.25,0.0,27448.4,East,Bihar,Gaya,Debit Card,Standard
ORD-028651,2023-08-07 00:00:00,CUST-03172,Valerie Howard,PROD-00032,Headphones Experience Pro,Electronics,Headphones,1,10901.88,0.05,1341.22,West,Gujarat,Vadodara,UPI,Standard
ORD-006011,2022-01-09 00:00:00,CUST-01393,Jennifer Vaughn,PROD-00249,Storage One Max,Home & Kitchen,Storage,2,20840.38,0.1,1459.7,South,Karnataka,Mangaluru,Wallet,Standard
ORD-004269,2023-06-24 00:00:00,CUST-03902,Brett Martin,PROD-00208,Labels Picture Pro,Office Supplies,Labels,3,4021.39,0.2,-173.85,east,West Bengal,Howrah,Debit Card,Same Day
ORD-034831,2022-05-04 00:00:00,CUST-02881,Christina Castillo,PROD-00310,Cycling Attack Classic,Sports,Cycling,1,2266.14,0.05,405.44,North,Uttar Pradesh,Kanpur,UPI,Express
ORD-026762,2022-05-02 00:00:00,CUST-02741,Alexander Munoz,PROD-00189,Art Thank Pro,Office Supplies,Art,1,1145.49,0.15,27.29,West  ,Gujarat,Ahmedabad,Wallet,Standard
ORD-016551,2023-08-07 00:00:00,CUST-03149,Sherry Adams,PROD-00009,Mobiles I Classic,Electronics,Mobiles,4,117328.74,0.2,1482.08, West ,Maharashtra,Nagpur,Cash on Delivery,Standard
ORD-021279,2022-11-28 00:00:00,CUST-01210,Anthony Randolph,PROD-00330,Apparel Available Elite,Sports,Apparel,1,2207.53,0.0,497.59,South,Karnataka,Bengaluru,Credit Card,Express
ORD-017282,2023-08-01 00:00:00,CUST-00155,Brenda Hall,PROD-00280,Fitness Service Pro,Sports,Fitness,2,11569.68,0.1,1462.34,South,Karnataka,Mangaluru,Wallet,Standard
ORD-015320,2022-04-07 00:00:00,CUST-01462,Brandon Montgomery,PROD-00127,Kids Say Elite,Clothing,Kids,2,6653.3,0.0,1460.25,East,West Bengal,Siliguri,Debit Card,Standard
ORD-036909,2023-03-18 00:00:00,CUST-00422,Maria Jones,PROD-00138,Footwear Personal Max,Clothing,Footwear,3,7397.98,0.15,676.97,South,Telangana,Warangal,Debit Card,Standard
ORD-031392,2022-07-19 00:00:00,CUST-00977,Stephen Davis,PROD-00290,Outdoor General Elite,Sports,Outdoor,1,4849.42,0.0,846.11,North,Delhi,Dwarka,Net Banking,Standard
ORD-019787,2022-04-16 00:00:00,CUST-01265,Ian Torres,PROD-00223,Cookware However Lite,Home & Kitchen,Cookware,1,1412.3,0.05,197.45,South,Karnataka,Mysuru,Cash on Delivery,Economy
ORD-032994,2022-02-09 00:00:00,CUST-00107,Sharon Cherry,PROD-00161,Paper Maintain Plus,Office Supplies,Paper,3,2853.21,0.0,451.31,West,Maharashtra,Mumbai,Wallet,Standard
ORD-001312,2022-11-27 00:00:00,CUST-02091,Tara King,PROD-00147,Winterwear Voice Max,Clothing,Winterwear,2,5110.78,0.0,1065.31,East,West Bengal,Kolkata,Credit Card,Same Day
ORD-024321,2022-04-14 00:00:00,CUST-01026,Amanda Hill,PROD-00218,Cookware Successful Pro,Home & Kitchen,Cookware,1,9059.3,0.0,1436.16,South,Karnataka,Mangaluru,Wallet,Standard
ORD-034506,2022-11-05 00:00:00,CUST-03859,Richard Rivera,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,2,8927.87,0.1,747.77, South ,Telangana,Warangal,Credit Card,Express
ORD-003585,2022-06-07 00:00:00,CUST-03445,Rachel Brown,PROD-00208,Labels Picture Pro,Office Supplies,Labels,2,2680.93,0.2,-191.85,North,Punjab,Amritsar,Debit Card,Standard
ORD-029790,2023-09-08 00:00:00,CUST-04176,Bobby Flores,PROD-00153,Winterwear If Lite,Clothing,Winterwear,1,752.5,0.1,132.86,West,Rajasthan,Jaipur,UPI,Express
ORD-036300,2023-10-17 00:00:00,CUST-00116,Diana May,PROD-00176,Binders Seek Elite,Office Supplies,Binders,3,1002.12,0.3,-83.91,North,Uttar Pradesh,Lucknow,Credit Card,Express
ORD-026576,2023-11-03 00:00:00,CUST-01225,Steven Lee,PROD-00031,Headphones Citizen Max,Electronics,Headphones,5,166686.16,0.1,9268.36,South,Telangana,Hyderabad,Debit Card,Economy
ORD-035767,2022-01-05 00:00:00,CUST-00476,Julie Dominguez,PROD-00238,Decor Sound Lite,Home & Kitchen,Decor,1,579.76,0.15,23.66,West,Rajasthan,Udaipur,UPI,Standard
ORD-036658,2023-08-07 00:00:00,CUST-01644,Alexander Garrett,PROD-00046,Accessories Message Pro,Electronics,Accessories,2,64412.08,0.2,268.36,East,Odisha,Cuttack,Debit Card,Standard
ORD-033579,2023-10-16 00:00:00,CUST-00875,Jesse Lynch,PROD-00113,Men Try Lite,Clothing,Men,1,3552.89,0.05,625.68,South,Telangana,Warangal,Credit Card,Economy
ORD-003490,2023-02-08 00:00:00,CUST-01851,Tracy Wells,PROD-00313,Cycling Challenge Max,Sports,Cycling,3,1188.48,0.2,18.42,South,Tamil Nadu,Madurai,Wallet,Express
ORD-008020,2023-02-09 00:00:00,CUST-00692,Pamela Gutierrez,PROD-00091,Storage Growth Classic,Furniture,Storage,3,15726.87,,1520.15,North,Uttar Pradesh,Noida,Cash on Delivery,Standard
ORD-037867,2022-11-06 00:00:00,CUST-03348,Amanda Love,PROD-00079,Tables Ground Plus,Furniture,Tables,2,23969.05,0.1,1420.62,North,Delhi,Dwarka,Debit Card,Standard
ORD-014721,2023-07-02 00:00:00,CUST-01305,Rebecca Hoover,PROD-00104,Furnishings Hope Classic,Furniture,Furnishings,1,,0.1,528.86,South,Telangana,Warangal,Debit Card,Standard
ORD-021750,2023-06-21 00:00:00,CUST-03272,Todd Nielsen,PROD-00185,Art Property Classic,Office Supplies,Art,1,579.67,0.15,49.58,East,West Bengal,Howrah,Debit Card,Economy
ORD-012610,2023-05-22 00:00:00,CUST-02098,Emily Coleman,PROD-00045,Accessories Customer Pro,Electronics,Accessories,2,33277.26,0.0,3967.46,North,Punjab,Amritsar,Net Banking,Standard
ORD-022510,2022-12-21 00:00:00,CUST-02978,Roberto Smith,PROD-00051,Accessories Learn Lite,Electronics,Accessories,1,55309.66,0.05,6414.55,East,Odisha,Cuttack,Debit Card,Same Day
ORD-004953,2022-03-01 00:00:00,CUST-02492,Jason Jennings,PROD-00121,Women Fast Max,Clothing,Women,2,5917.55,0.1,976.46,North,Punjab,Ludhiana,Cash on Delivery,Standard
ORD-034294,2022-09-24 00:00:00,CUST-00263,Timothy Romero,PROD-00301,Team Sports Among Elite,Sports,Team Sports,1,697.95,0.0,124.15,West,Maharashtra,Nagpur,Credit Card,Standard
ORD-024063,2022-10-14 00:00:00,CUST-03808,Alexis Kim,PROD-00299,Team Sports Something Max,Sports,Team Sports,2,9173.27,0.1,984.4,East,West Bengal,Kolkata,Cash on Delivery,Economy
ORD-023080,2022-06-09 00:00:00,CUST-01282,Jacob Williams,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,1,1135.82,0.05,126.15,East,West Bengal,Howrah,Net Banking,Same Day
ORD-038421,2023-01-13 00:00:00,CUST-03455,Kristen Pena,PROD-00259,Storage Fact Lite,Home & Kitchen,Storage,1,4207.63,0.4,-1086.95,West,Maharashtra,Mumbai,UPI,Economy
ORD-033578,2022-02-28 00:00:00,CUST-01100,Steven Howard,PROD-00031,Headphones Citizen Max,Electronics,Headphones,2,74082.74,0.0,11344.06,South,Tamil Nadu,Chennai,Net Banking,Express
ORD-024335,2022-05-27 00:00:00,CUST-00837,Danielle Watson,PROD-00113,Men Try Lite,Clothing,Men,4,10471.66,0.3,-161.38,North,Delhi,Rohini,UPI,Standard
ORD-003251,2023-09-01 00:00:00,CUST-01304,Carolyn Greer,PROD-00285,Outdoor Leader Max,Sports,Outdoor,1,4515.12,0.05,632.41,West,Rajasthan,Jaipur,upi,Standard
ORD-028608,2022-05-23 00:00:00,CUST-04094,Patricia Wilson,PROD-00082,Bookcases Return Pro,Furniture,Bookcases,1,22267.48,0.0,2121.03,South,Karnataka,Mysuru,Cash on Delivery,Same Day
ORD-024916,2023-06-19 00:00:00,CUST-01330,Dawn Parker,PROD-00199,Supplies Point Classic,Office Supplies,Supplies,1,1778.69,0.2,40.42,South,Tamil Nadu,Chennai,Debit Card,Standard
ORD-029462,2023-01-17 00:00:00,CUST-02030,Marco Davis,PROD-00133,Kids Project Classic,Clothing,Kids,2,1338.3,0.1,212.39,South,Tamil Nadu,Madurai,Net Banking,Express
ORD-010666,2023-05-15 00:00:00,CUST-00386,Chad Scott,PROD-00291,Outdoor Position Max,Sports,Outdoor,2,1069.7,0.0,263.9,South,Telangana,Hyderabad,Credit Card,Standard
ORD-034355,2022-06-19 00:00:00,CUST-01145,Michael Cruz,PROD-00076,Tables Foot Elite,Furniture,Tables,3,65893.12,0.15,-1410.37,West,Gujarat,Surat,Cash on Delivery,Standard
ORD-037322,2023-10-22 00:00:00,CUST-01608,Susan Hogan,PROD-00237,Decor Quickly Plus,Home & Kitchen,Decor,4,14627.84,0.0,1762.21,West,Rajasthan,Udaipur,Net Banking,Express
ORD-029211,2023-05-23 00:00:00,CUST-03579,Rebecca Davis,PROD-00162,Paper Player Max,Office Supplies,Paper,2,2878.47,0.1,246.69,South,Tamil Nadu,Chennai,UPI,Express
ORD-016884,2023-04-17 00:00:00,CUST-02327,Luke Ray,PROD-00320,Cycling Easy Elite,Sports,Cycling,3,6012.55,0.1,557.95,North,Punjab,Ludhiana,UPI,Express
ORD-030922,2022-09-22 00:00:00,CUST-03492,Michael Bennett,PROD-00127,Kids Say Elite,Clothing,Kids,1,3326.65,0.0,846.31,East,Bihar,Bhagalpur,Debit Card,Express
ORD-028973,2023-09-21 00:00:00,CUST-02579,Jeremy Smith,PROD-00184,Art Dog Elite,Office Supplies,Art,1,1979.53,0.1,181.19,East,West Bengal,Howrah,UPI,Standard
ORD-009565,2023-12-15 00:00:00,CUST-03618,Matthew Simmons,PROD-00311,Cycling Within Pro,Sports,Cycling,1,2944.06,0.2,119.32,East,Bihar,Gaya,UPI,Express
ORD-001306,2022-09-18 00:00:00,CUST-03730,Jennifer Montgomery MD,PROD-00058,Chairs Head Lite,Furniture,Chairs,2,14866.02,0.05,1290.08,North,Punjab,Ludhiana,Cash on Delivery,Economy
ORD-003471,2023-09-08 00:00:00,CUST-03586,Matthew Garcia,PROD-00048,Accessories Shake Lite,Electronics,Accessories,1,30327.78,0.05,2362.36,North,Punjab,Ludhiana,UPI,Express
ORD-014585,2022-04-04 00:00:00,CUST-03556,Roger Mason,PROD-00118,Women Week Plus,Clothing,Women,2,1584.5,0.2,71.88,North,Punjab,Chandigarh,Cash on Delivery,Same Day
ORD-001982,2022-04-08 00:00:00,CUST-00164,Jeffrey Johnson,PROD-00037,Cameras Including Plus,Electronics,Cameras,1,,0.0,3132.32,North,Punjab,Amritsar,,Standard
ORD-035506,2023-02-10 00:00:00,CUST-01093,Frank Whitaker,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,1,10696.43,0.05,1548.21,West,Rajasthan,Jaipur,Net Banking,Express
ORD-039818,2022-06-06 00:00:00,CUST-03512,Shawna Silva,PROD-00027,Headphones Beyond Elite,Electronics,Headphones,2,23725.66,0.1,447.73,South,Telangana,Nizamabad,UPI,Standard
ORD-006900,2023-07-03 00:00:00,CUST-03841,William Marsh,PROD-00005,Mobiles Tv Lite,Electronics,Mobiles,3,31881.27,0.0,3057.75,South,Karnataka,Mangaluru,UPI,Standard
