Order_ID,Order_Date,Customer_ID,Customer_Name,Product_ID,Product_Name,Category,Sub_Category,Quantity,Sales,Discount,Profit,Region,State,City,Payment_Mode,Shipping_Mode,Year,Month,Month_Name,Quarter,Day_of_Week,Profit_Margin,Unit_Price
ORD-036099,2023-05-08,CUST-01598,Kelli Mccoy,PROD-00128,Kids Day Elite,Clothing,Kids,3,10454.1,0.0,2441.38,West,Rajasthan,Jodhpur,Credit Card,Express,2023,5,May,2,Monday,0.2335,3484.7
ORD-000290,2023-11-04,CUST-03714,Nicole Rodriguez,PROD-00084,Bookcases Laugh Classic,Furniture,Bookcases,1,3180.86,0.05,140.02,North,Uttar Pradesh,Noida,UPI,Standard,2023,11,Nov,4,Saturday,0.044,3180.86
ORD-025045,2023-10-06,CUST-00947,Kendra Wang DVM,PROD-00160,Paper Military Lite,Office Supplies,Paper,1,1742.42,0.05,255.44,North,Uttar Pradesh,Kanpur,Cash on Delivery,Standard,2023,10,Oct,4,Friday,0.1466,1742.42
ORD-031675,2023-09-25,CUST-01130,James Rivers,PROD-00067,Chairs Easy Plus,Furniture,Chairs,2,9541.18,0.2,-1268.47,South,Telangana,Warangal,Cash on Delivery,Standard,2023,9,Sep,3,Monday,-0.1329,4770.59
ORD-006593,2022-06-28,CUST-02404,Patricia Harvey,PROD-00241,Decor Home Pro,Home & Kitchen,Decor,3,27142.37,0.2,-629.22,East,Bihar,Bhagalpur,UPI,Economy,2022,6,Jun,2,Tuesday,-0.0232,9047.46
ORD-023478,2022-05-26,CUST-00690,Maria Brown,PROD-00114,Men Weight Classic,Clothing,Men,2,5593.08,0.15,586.56,West,Maharashtra,Nagpur,Wallet,Express,2022,5,May,2,Thursday,0.1049,2796.54
ORD-020095,2023-01-28,CUST-01754,Lori Mitchell,PROD-00110,Men Rise Max,Clothing,Men,2,1169.66,0.0,243.69,West,Rajasthan,Udaipur,Credit Card,Express,2023,1,Jan,1,Saturday,0.2083,584.83
ORD-014921,2022-10-25,CUST-01307,Grace Chavez,PROD-00056,Chairs Reduce Elite,Furniture,Chairs,2,51774.96,0.2,-7024.72,East,Bihar,Bhagalpur,Debit Card,Express,2022,10,Oct,4,Tuesday,-0.1357,25887.48
ORD-027905,2023-07-27,CUST-01711,Unknown Customer,PROD-00157,Paper Fund Plus,Office Supplies,Paper,4,6786.92,0.0,1394.93,West,Maharashtra,Nagpur,UPI,Standard,2023,7,Jul,3,Thursday,0.2055,1696.73
ORD-021343,2022-11-02,CUST-01347,Penny Gomez MD,PROD-00235,Decor Air Max,Home & Kitchen,Decor,1,2265.1,0.15,52.75,North,Delhi,Dwarka,Debit Card,Standard,2022,11,Nov,4,Wednesday,0.0233,2265.1
ORD-021146,2022-04-19,CUST-03234,Matthew Barry,PROD-00008,Mobiles Free Lite,Electronics,Mobiles,4,166948.16,0.2,-7780.73,South,Karnataka,Bengaluru,UPI,Economy,2022,4,Apr,2,Tuesday,-0.0466,41737.04
ORD-010126,2023-11-20,CUST-00672,Kristin Mendoza,PROD-00173,Binders Strong Lite,Office Supplies,Binders,1,1304.63,0.0,265.26,East,Odisha,Rourkela,UPI,Standard,2023,11,Nov,4,Monday,0.2033,1304.63
ORD-017936,2023-05-27,CUST-03051,Heather Allen,PROD-00210,Labels Camera Lite,Office Supplies,Labels,1,421.78,0.05,48.59,West,Gujarat,Vadodara,Net Banking,Same Day,2023,5,May,2,Saturday,0.1152,421.78
ORD-030526,2022-06-24,CUST-02467,Bradley Wallace,PROD-00095,Storage Risk Max,Furniture,Storage,1,23169.89,0.15,379.59,West,Rajasthan,Jaipur,UPI,Express,2022,6,Jun,2,Friday,0.0164,23169.89
ORD-040433,2022-04-12,CUST-00312,Victor Taylor,PROD-00203,Labels Than Plus,Office Supplies,Labels,1,401.39,0.1,16.3,West,Rajasthan,Jaipur,UPI,Express,2022,4,Apr,2,Tuesday,0.0406,401.39
ORD-010743,2023-03-15,CUST-03315,Melissa Santos,PROD-00159,Paper Newspaper Classic,Office Supplies,Paper,3,1517.3,0.2,-54.98,North,Uttar Pradesh,Lucknow,UPI,Standard,2023,3,Mar,1,Wednesday,-0.0362,505.77
ORD-000477,2022-06-22,CUST-01429,Theresa Woods,PROD-00060,Chairs Audience Lite,Furniture,Chairs,2,23172.72,0.05,842.24,West,Gujarat,Ahmedabad,Wallet,Standard,2022,6,Jun,2,Wednesday,0.0363,11586.36
ORD-027740,2022-11-19,CUST-01837,Ryan Salazar,PROD-00008,Mobiles Free Lite,Electronics,Mobiles,1,39128.48,0.25,-3646.42,East,West Bengal,Howrah,Credit Card,Standard,2022,11,Nov,4,Saturday,-0.0932,39128.48
ORD-007476,2022-11-18,CUST-02081,Jessica Lucas,PROD-00146,Footwear Many Lite,Clothing,Footwear,2,872.96,0.0,172.02,East,West Bengal,Howrah,Cash on Delivery,Express,2022,11,Nov,4,Friday,0.1971,436.48
ORD-011128,2023-01-14,CUST-03140,Katie Brown,PROD-00131,Kids Fund Lite,Clothing,Kids,2,3319.96,0.1,559.55,South,Telangana,Warangal,Cash on Delivery,Standard,2023,1,Jan,1,Saturday,0.1685,1659.98
ORD-014046,2022-04-18,CUST-02376,Alejandro Campbell,PROD-00114,Men Weight Classic,Clothing,Men,1,2796.54,0.15,159.43,East,West Bengal,Kolkata,UPI,Standard,2022,4,Apr,2,Monday,0.057,2796.54
ORD-033900,2023-04-07,CUST-02333,Jennifer Williams,PROD-00256,Storage Write Max,Home & Kitchen,Storage,1,6173.0,0.1,218.38,South,Telangana,Hyderabad,Credit Card,Standard,2023,4,Apr,2,Friday,0.0354,6173.0
ORD-027984,2022-04-07,CUST-03455,Kristen Pena,PROD-00220,Cookware Fear Plus,Home & Kitchen,Cookware,1,8713.34,0.15,491.56,East,West Bengal,Kolkata,Credit Card,Express,2022,4,Apr,2,Thursday,0.0564,8713.34
ORD-035207,2022-07-16,CUST-03315,Melissa Santos,PROD-00311,Cycling Within Pro,Sports,Cycling,1,3312.07,0.1,332.67,North,Uttar Pradesh,Kanpur,Wallet,Standard,2022,7,Jul,3,Saturday,0.1004,3312.07
ORD-011642,2022-05-14,CUST-02356,Sara James,PROD-00074,Tables Military Elite,Furniture,Tables,2,57525.2,0.0,5493.12,East,Bihar,Patna,UPI,Express,2022,5,May,2,Saturday,0.0955,28762.6
ORD-031620,2022-07-28,CUST-00184,Ashley Barton,PROD-00253,Storage Son Elite,Home & Kitchen,Storage,3,24655.66,0.2,200.39,North,Delhi,Dwarka,Credit Card,Standard,2022,7,Jul,3,Thursday,0.0081,8218.55
ORD-034181,2023-11-09,CUST-03315,Melissa Santos,PROD-00239,Decor Know Max,Home & Kitchen,Decor,4,28394.93,0.1,2407.8,North,Delhi,Rohini,Debit Card,Standard,2023,11,Nov,4,Thursday,0.0848,7098.73
ORD-013714,2022-01-13,CUST-00221,Courtney Mills,PROD-00310,Cycling Attack Classic,Sports,Cycling,2,4770.82,0.0,769.41,South,Tamil Nadu,Madurai,Wallet,Economy,2022,1,Jan,1,Thursday,0.1613,2385.41
ORD-025747,2022-11-17,CUST-03045,Lori Green,PROD-00031,Headphones Citizen Max,Electronics,Headphones,1,29633.1,0.2,-73.4,East,Odisha,Rourkela,Debit Card,Standard,2022,11,Nov,4,Thursday,-0.0025,29633.1
ORD-027669,2023-10-04,CUST-02403,Gavin Bauer,PROD-00276,Fitness Home Plus,Sports,Fitness,1,3745.51,0.1,326.96,East,Odisha,Rourkela,UPI,Standard,2023,10,Oct,4,Wednesday,0.0873,3745.51
ORD-003793,2023-10-06,CUST-02844,Carol Christensen,PROD-00061,Chairs Game Elite,Furniture,Chairs,1,12186.7,0.15,-745.7,East,Odisha,Bhubaneswar,UPI,Same Day,2023,10,Oct,4,Friday,-0.0612,12186.7
ORD-034268,2022-07-14,CUST-03618,Matthew Simmons,PROD-00025,Headphones Create Lite,Electronics,Headphones,2,50724.16,0.1,3080.38,East,Odisha,Rourkela,UPI,Economy,2022,7,Jul,3,Thursday,0.0607,25362.08
ORD-001785,2022-11-15,CUST-03590,Roy King,PROD-00329,Apparel Social Max,Sports,Apparel,2,7061.84,0.0,1084.69,West,Maharashtra,Pune,Debit Card,Express,2022,11,Nov,4,Tuesday,0.1536,3530.92
ORD-017691,2022-09-01,CUST-01612,Jamie James,PROD-00173,Binders Strong Lite,Office Supplies,Binders,4,4696.67,0.1,490.03,East,Odisha,Cuttack,Cash on Delivery,Express,2022,9,Sep,3,Thursday,0.1043,1174.17
ORD-038148,2023-10-14,CUST-02471,Christopher Hall,PROD-00079,Tables Ground Plus,Furniture,Tables,1,7989.68,0.4,-2027.95,West,Maharashtra,Mumbai,Debit Card,Same Day,2023,10,Oct,4,Saturday,-0.2538,7989.68
ORD-020442,2022-06-22,CUST-00465,Jose Allen,PROD-00058,Chairs Head Lite,Furniture,Chairs,5,23472.66,0.4,-7284.59,West,Rajasthan,Udaipur,Credit Card,Express,2022,6,Jun,2,Wednesday,-0.3103,4694.53
ORD-021855,2023-01-25,CUST-01749,Jennifer Yu,PROD-00297,Team Sports Game Plus,Sports,Team Sports,5,28030.28,0.1,2723.1,West,Maharashtra,Mumbai,Credit Card,Standard,2023,1,Jan,1,Wednesday,0.0971,5606.06
ORD-023110,2023-02-03,CUST-01069,Laura Lee,PROD-00156,Winterwear Price Lite,Clothing,Winterwear,3,3586.8,0.0,1014.87,East,Odisha,Rourkela,UPI,Standard,2023,2,Feb,1,Friday,0.2829,1195.6
ORD-010505,2023-03-19,CUST-01090,Lucas Schultz,PROD-00109,Men General Lite,Clothing,Men,1,1146.55,0.0,231.46,West,Rajasthan,Jaipur,Cash on Delivery,Standard,2023,3,Mar,1,Sunday,0.2019,1146.55
ORD-016782,2022-09-16,CUST-03699,Steven Clark,PROD-00213,Cookware Ask Elite,Home & Kitchen,Cookware,2,13536.68,0.15,521.69,North,Uttar Pradesh,Noida,Cash on Delivery,Economy,2022,9,Sep,3,Friday,0.0385,6768.34
ORD-011966,2022-05-26,CUST-01445,Mrs. Raven Rivera DVM,PROD-00237,Decor Quickly Plus,Home & Kitchen,Decor,5,10970.88,0.4,-2033.03,South,Tamil Nadu,Coimbatore,Cash on Delivery,Express,2022,5,May,2,Thursday,-0.1853,2194.18
ORD-006384,2022-04-17,CUST-02147,Terry Barajas,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,1,880.62,0.0,192.23,North,Punjab,Amritsar,Cash on Delivery,Express,2022,4,Apr,2,Sunday,0.2183,880.62
ORD-021089,2022-01-02,CUST-00497,Austin Osborne,PROD-00051,Accessories Learn Lite,Electronics,Accessories,1,55309.66,0.05,5882.67,East,West Bengal,Siliguri,Debit Card,Express,2022,1,Jan,1,Sunday,0.1064,55309.66
ORD-007146,2022-02-02,CUST-00024,Tommy Walter,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,4,18847.73,0.05,2426.23,West,Rajasthan,Jodhpur,Cash on Delivery,Standard,2022,2,Feb,1,Wednesday,0.1287,4711.93
ORD-027537,2023-01-12,CUST-03688,John Jackson,PROD-00196,Supplies Front Max,Office Supplies,Supplies,2,1720.56,0.05,254.07,West,Maharashtra,Mumbai,Cash on Delivery,Standard,2023,1,Jan,1,Thursday,0.1477,860.28
ORD-041263,2023-11-02,CUST-03526,Justin Bennett,PROD-00246,Decor Likely Plus,Home & Kitchen,Decor,1,9493.22,0.15,701.86,West,Rajasthan,Jaipur,Credit Card,Express,2023,11,Nov,4,Thursday,0.0739,9493.22
ORD-025603,2022-08-20,CUST-00675,Zachary Mendoza,PROD-00291,Outdoor Position Max,Sports,Outdoor,2,1069.7,0.0,215.39,North,Punjab,Amritsar,UPI,Standard,2022,8,Aug,3,Saturday,0.2014,534.85
ORD-022353,2023-12-11,CUST-01307,Grace Chavez,PROD-00138,Footwear Personal Max,Clothing,Footwear,2,5222.11,0.1,890.49,East,West Bengal,Siliguri,UPI,Express,2023,12,Dec,4,Monday,0.1705,2611.05
ORD-006977,2022-01-02,CUST-00184,Ashley Barton,PROD-00081,Tables Foreign Pro,Furniture,Tables,1,30372.9,0.0,2391.39,North,Punjab,Chandigarh,Cash on Delivery,Standard,2022,1,Jan,1,Sunday,0.0787,30372.9
ORD-001986,2022-09-01,CUST-02967,Candice Ramirez,PROD-00174,Binders Speech Pro,Office Supplies,Binders,2,1149.33,0.05,104.06,North,Delhi,Rohini,Cash on Delivery,Express,2022,9,Sep,3,Thursday,0.0905,574.66
ORD-037144,2022-09-23,CUST-02590,Sally Leon,PROD-00166,Paper Should Plus,Office Supplies,Paper,1,2096.49,0.0,423.06,South,Karnataka,Mysuru,Cash on Delivery,Standard,2022,9,Sep,3,Friday,0.2018,2096.49
ORD-041072,2022-04-28,CUST-01683,Charles Bush,PROD-00025,Headphones Create Lite,Electronics,Headphones,2,47906.15,0.15,-2120.7,North,Delhi,Rohini,Debit Card,Standard,2022,4,Apr,2,Thursday,-0.0443,23953.08
ORD-011257,2022-11-17,CUST-01471,Denise Guerra,PROD-00051,Accessories Learn Lite,Electronics,Accessories,1,52398.63,0.1,2771.19,North,Delhi,Rohini,UPI,Standard,2022,11,Nov,4,Thursday,0.0529,52398.63
ORD-005355,2022-11-02,CUST-01970,Thomas Kelly,PROD-00135,Kids Which Pro,Clothing,Kids,1,3220.45,0.15,342.33,North,Uttar Pradesh,Lucknow,UPI,Standard,2022,11,Nov,4,Wednesday,0.1063,3220.45
ORD-029023,2023-04-11,CUST-01414,Phillip Miller,PROD-00128,Kids Day Elite,Clothing,Kids,2,6620.93,0.05,1323.1,West,Gujarat,Vadodara,UPI,Standard,2023,4,Apr,2,Tuesday,0.1998,3310.46
ORD-026269,2022-07-14,CUST-02424,Grant Wood,PROD-00015,Laptops Address Lite,Electronics,Laptops,2,24273.52,0.0,3565.78,East,Odisha,Rourkela,Credit Card,Standard,2022,7,Jul,3,Thursday,0.1469,12136.76
ORD-006466,2023-09-03,CUST-03315,Melissa Santos,PROD-00204,Labels Talk Pro,Office Supplies,Labels,1,2026.31,0.1,105.43,North,Uttar Pradesh,Lucknow,Net Banking,Standard,2023,9,Sep,3,Sunday,0.052,2026.31
ORD-003106,2023-12-26,CUST-01488,Justin Hurley,PROD-00024,Headphones Young Lite,Electronics,Headphones,1,21785.56,0.05,996.09,East,West Bengal,Siliguri,Net Banking,Standard,2023,12,Dec,4,Tuesday,0.0457,21785.56
ORD-025071,2023-08-19,CUST-01381,Kevin Nguyen,PROD-00057,Chairs As Max,Furniture,Chairs,1,3562.39,0.15,-86.3,South,Telangana,Nizamabad,Credit Card,Express,2023,8,Aug,3,Saturday,-0.0242,3562.39
ORD-016027,2022-08-02,CUST-03082,Christopher Johnson,PROD-00115,Women Form Plus,Clothing,Women,3,7534.23,0.05,1117.53,East,West Bengal,Kolkata,Credit Card,Standard,2022,8,Aug,3,Tuesday,0.1483,2511.41
ORD-039216,2022-12-09,CUST-01920,Jesus Jackson,PROD-00080,Tables Professor Max,Furniture,Tables,1,4604.73,0.1,-75.51,East,Bihar,Gaya,Debit Card,Economy,2022,12,Dec,4,Friday,-0.0164,4604.73
ORD-030297,2023-12-10,CUST-03922,Patrick Gibson,PROD-00247,Storage Process Pro,Home & Kitchen,Storage,1,5098.59,0.05,391.65,West,Gujarat,Surat,Credit Card,Standard,2023,12,Dec,4,Sunday,0.0768,5098.59
ORD-028745,2022-01-19,CUST-02081,Jessica Lucas,PROD-00023,Headphones Personal Plus,Electronics,Headphones,2,33462.83,0.1,1825.95,East,Odisha,Rourkela,Cash on Delivery,Standard,2022,1,Jan,1,Wednesday,0.0546,16731.42
ORD-034870,2023-09-10,CUST-00608,David Lopez,PROD-00119,Women Maybe Classic,Clothing,Women,1,3062.1,0.15,99.53,East,Bihar,Gaya,UPI,Standard,2023,9,Sep,3,Sunday,0.0325,3062.1
ORD-001044,2022-06-25,CUST-03061,Michael Brooks,PROD-00180,Binders Star Elite,Office Supplies,Binders,1,270.85,0.3,-26.51,South,Tamil Nadu,Madurai,Credit Card,Same Day,2022,6,Jun,2,Saturday,-0.0979,270.85
ORD-025812,2023-10-13,CUST-03651,Matthew Andrade,PROD-00208,Labels Picture Pro,Office Supplies,Labels,1,1005.35,0.4,-210.26,West,Maharashtra,Pune,Credit Card,Standard,2023,10,Oct,4,Friday,-0.2091,1005.35
ORD-038076,2023-11-17,CUST-01771,Michael Nixon,PROD-00245,Decor Choose Max,Home & Kitchen,Decor,2,753.09,0.35,-122.5,East,West Bengal,Howrah,UPI,Standard,2023,11,Nov,4,Friday,-0.1627,376.54
ORD-000687,2022-03-03,CUST-03068,Alexander Hunt,PROD-00177,Binders Character Plus,Office Supplies,Binders,1,1655.66,0.05,227.23,East,Bihar,Bhagalpur,Net Banking,Express,2022,3,Mar,1,Thursday,0.1372,1655.66
ORD-002944,2023-09-28,CUST-02695,Charles Robinson,PROD-00222,Cookware Street Max,Home & Kitchen,Cookware,3,19928.28,0.05,-56.52,South,Tamil Nadu,Madurai,Cash on Delivery,Economy,2023,9,Sep,3,Thursday,-0.0028,6642.76
ORD-039469,2022-12-28,CUST-02186,Martha Martinez,PROD-00048,Accessories Shake Lite,Electronics,Accessories,4,102156.74,0.2,-4394.3,West,Gujarat,Ahmedabad,Net Banking,Express,2022,12,Dec,4,Wednesday,-0.043,25539.18
ORD-005599,2023-09-13,CUST-03889,Mary Peterson,PROD-00136,Kids Drop Max,Clothing,Kids,2,2842.12,0.05,500.44,West,Gujarat,Surat,Debit Card,Express,2023,9,Sep,3,Wednesday,0.1761,1421.06
ORD-019909,2023-07-01,CUST-03168,Linda Rodriguez,PROD-00073,Tables Keep Lite,Furniture,Tables,1,1386.65,0.0,161.01,North,Punjab,Amritsar,Cash on Delivery,Standard,2023,7,Jul,3,Saturday,0.1161,1386.65
ORD-028320,2023-08-08,CUST-01173,Mr. Thomas Thompson,PROD-00164,Paper Vote Max,Office Supplies,Paper,1,1294.52,0.05,233.44,North,Uttar Pradesh,Kanpur,UPI,Standard,2023,8,Aug,3,Tuesday,0.1803,1294.52
ORD-001465,2023-05-09,CUST-03590,Roy King,PROD-00200,Supplies Use Max,Office Supplies,Supplies,1,1862.66,0.05,356.44,North,Delhi,New Delhi,UPI,Express,2023,5,May,2,Tuesday,0.1914,1862.66
ORD-033276,2023-10-02,CUST-01381,Kevin Nguyen,PROD-00046,Accessories Message Pro,Electronics,Accessories,4,96618.12,0.4,-16998.64,South,Karnataka,Mysuru,Credit Card,Same Day,2023,10,Oct,4,Monday,-0.1759,24154.53
ORD-026982,2023-06-10,CUST-01188,Donna Boone,PROD-00133,Kids Project Classic,Clothing,Kids,4,2379.2,0.2,150.97,East,Odisha,Bhubaneswar,Credit Card,Express,2023,6,Jun,2,Saturday,0.0635,594.8
ORD-026983,2022-06-13,CUST-01194,Ashley Parrish,PROD-00018,Laptops Television Plus,Electronics,Laptops,4,115913.7,0.1,2072.17,East,Odisha,Cuttack,Cash on Delivery,Standard,2022,6,Jun,2,Monday,0.0179,28978.42
ORD-002297,2022-03-02,CUST-03380,Brad Fisher,PROD-00011,Mobiles Project Lite,Electronics,Mobiles,1,2433.77,0.1,205.2,North,Uttar Pradesh,Unknown,Credit Card,Express,2022,3,Mar,1,Wednesday,0.0843,2433.77
ORD-033509,2023-12-06,CUST-03256,Tammy Morris,PROD-00252,Storage Life Classic,Home & Kitchen,Storage,1,4867.13,0.0,854.46,North,Uttar Pradesh,Kanpur,Credit Card,Express,2023,12,Dec,4,Wednesday,0.1756,4867.13
ORD-024928,2023-04-20,CUST-03497,Jennifer Phillips,PROD-00294,Outdoor Already Plus,Sports,Outdoor,2,5532.25,0.1,592.36,East,Odisha,Rourkela,Cash on Delivery,Express,2023,4,Apr,2,Thursday,0.1071,2766.12
ORD-023060,2022-04-16,CUST-00659,Travis Hobbs,PROD-00202,Labels Decision Pro,Office Supplies,Labels,1,179.3,0.3,-12.49,North,Delhi,Rohini,UPI,Standard,2022,4,Apr,2,Saturday,-0.0697,179.3
ORD-041730,2022-10-07,CUST-01029,Patrick Mccall,PROD-00116,Women Protect Elite,Clothing,Women,1,2643.3,0.25,-77.72,South,Tamil Nadu,Coimbatore,UPI,Same Day,2022,10,Oct,4,Friday,-0.0294,2643.3
ORD-025866,2023-08-23,CUST-03168,Linda Rodriguez,PROD-00288,Outdoor Individual Pro,Sports,Outdoor,1,3806.61,0.15,67.91,North,Delhi,New Delhi,Wallet,Standard,2023,8,Aug,3,Wednesday,0.0178,3806.61
ORD-031395,2022-01-12,CUST-03315,Melissa Santos,PROD-00195,Supplies Explain Classic,Office Supplies,Supplies,2,1761.24,0.0,275.62,North,Delhi,New Delhi,UPI,Standard,2022,1,Jan,1,Wednesday,0.1565,880.62
ORD-019589,2023-11-08,CUST-01439,Lisa Nelson,PROD-00197,Supplies Memory Lite,Office Supplies,Supplies,5,9142.95,0.0,1321.94,North,Delhi,Rohini,Wallet,Express,2023,11,Nov,4,Wednesday,0.1446,1828.59
ORD-026606,2022-10-24,CUST-04198,Joel Mclean,PROD-00335,Apparel Network Elite,Sports,Apparel,1,621.51,0.1,101.32,South,Tamil Nadu,Coimbatore,UPI,Standard,2022,10,Oct,4,Monday,0.163,621.51
ORD-041640,2023-11-12,CUST-01484,Kelly Miles,PROD-00327,Apparel Itself Lite,Sports,Apparel,2,8223.35,0.1,475.62,West,Rajasthan,Jaipur,Wallet,Standard,2023,11,Nov,4,Sunday,0.0578,4111.68
ORD-030225,2023-04-26,CUST-00680,William Harrison,PROD-00302,Team Sports Use Classic,Sports,Team Sports,4,17565.72,0.0,3483.67,South,Telangana,Nizamabad,Debit Card,Standard,2023,4,Apr,2,Wednesday,0.1983,4391.43
ORD-030609,2023-10-11,CUST-01837,Ryan Salazar,PROD-00257,Storage Eye Elite,Home & Kitchen,Storage,2,18015.04,0.2,-1491.91,East,West Bengal,Howrah,Debit Card,Express,2023,10,Oct,4,Wednesday,-0.0828,9007.52
ORD-014286,2022-02-04,CUST-01205,Michael Lopez,PROD-00001,Mobiles Social Elite,Electronics,Mobiles,2,42139.08,0.1,1564.17,East,West Bengal,Howrah,Cash on Delivery,Standard,2022,2,Feb,1,Friday,0.0371,21069.54
ORD-018480,2023-02-26,CUST-03109,Adam Garcia,PROD-00037,Cameras Including Plus,Electronics,Cameras,3,57959.73,0.0,9532.11,North,Delhi,New Delhi,Net Banking,Standard,2023,2,Feb,1,Sunday,0.1645,19319.91
ORD-031478,2022-04-06,CUST-00045,Angelica Tucker,PROD-00239,Decor Know Max,Home & Kitchen,Decor,1,7493.11,0.05,836.86,North,Delhi,New Delhi,UPI,Standard,2022,4,Apr,2,Wednesday,0.1117,7493.11
ORD-022282,2022-07-15,CUST-00232,Susan Serrano,PROD-00311,Cycling Within Pro,Sports,Cycling,2,7360.16,0.0,1183.14,North,Delhi,Dwarka,UPI,Standard,2022,7,Jul,3,Friday,0.1607,3680.08
ORD-002869,2023-11-06,CUST-02399,Mark Davis,PROD-00176,Binders Seek Elite,Office Supplies,Binders,1,477.2,0.0,125.44,East,Bihar,Patna,Debit Card,Standard,2023,11,Nov,4,Monday,0.2629,477.2
ORD-032366,2023-05-18,CUST-01852,Michael Williams,PROD-00327,Apparel Itself Lite,Sports,Apparel,4,18274.12,0.0,3406.98,North,Uttar Pradesh,Noida,UPI,Standard,2023,5,May,2,Thursday,0.1864,4568.53
ORD-007657,2023-07-06,CUST-02438,Alvin Wilson,PROD-00314,Cycling Civil Plus,Sports,Cycling,2,15424.78,0.0,3267.48,East,West Bengal,Howrah,UPI,Express,2023,7,Jul,3,Thursday,0.2118,7712.39
ORD-035730,2023-08-15,CUST-00616,Matthew Schwartz,PROD-00116,Women Protect Elite,Clothing,Women,2,7048.8,0.0,1640.71,West,Maharashtra,Mumbai,Net Banking,Standard,2023,8,Aug,3,Tuesday,0.2328,3524.4
ORD-031761,2022-07-03,CUST-03637,George Phillips,PROD-00228,Appliances Activity Lite,Home & Kitchen,Appliances,2,9423.87,0.05,1200.5,East,Bihar,Patna,Credit Card,Standard,2022,7,Jul,3,Sunday,0.1274,4711.94
ORD-031137,2022-10-21,CUST-03417,Sean Kaiser,PROD-00071,Tables Suggest Plus,Furniture,Tables,2,43682.99,0.2,-5410.4,North,Punjab,Ludhiana,Wallet,Express,2022,10,Oct,4,Friday,-0.1239,21841.5
ORD-028135,2022-07-18,CUST-01530,Patricia Anderson,PROD-00087,Bookcases Place Max,Furniture,Bookcases,1,25860.69,0.0,2772.04,South,Telangana,Warangal,Wallet,Economy,2022,7,Jul,3,Monday,0.1072,25860.69
ORD-011226,2023-12-02,CUST-03293,Ralph Dominguez,PROD-00161,Paper Maintain Plus,Office Supplies,Paper,2,1711.93,0.1,167.24,North,Punjab,Chandigarh,UPI,Standard,2023,12,Dec,4,Saturday,0.0977,855.96
ORD-009533,2022-11-15,CUST-02629,Donald Peterson,PROD-00187,Art Generation Max,Office Supplies,Art,1,1846.97,0.1,214.82,East,Odisha,Cuttack,Wallet,Standard,2022,11,Nov,4,Tuesday,0.1163,1846.97
ORD-006044,2022-06-25,CUST-00943,Joshua Washington,PROD-00171,Binders Star Max,Office Supplies,Binders,1,1539.03,0.1,216.96,East,Bihar,Gaya,Credit Card,Economy,2022,6,Jun,2,Saturday,0.141,1539.03
ORD-011988,2023-01-09,CUST-01839,Christopher Davis,PROD-00071,Tables Suggest Plus,Furniture,Tables,1,23206.59,0.15,-773.08,South,Tamil Nadu,Coimbatore,Unknown,Express,2023,1,Jan,1,Monday,-0.0333,23206.59
ORD-040251,2023-09-07,CUST-02612,Stephanie Stone,PROD-00270,Fitness Candidate Plus,Sports,Fitness,2,4097.06,0.2,-29.93,West,Maharashtra,Pune,UPI,Economy,2023,9,Sep,3,Thursday,-0.0073,2048.53
ORD-011855,2022-10-22,CUST-03725,Edward Manning,PROD-00265,Lighting Commercial Classic,Home & Kitchen,Lighting,1,8990.9,0.15,-151.32,West,Maharashtra,Mumbai,UPI,Express,2022,10,Oct,4,Saturday,-0.0168,8990.9
ORD-038392,2022-09-16,CUST-04073,Ashley Wilson,PROD-00039,Cameras Floor Elite,Electronics,Cameras,3,124582.89,0.0,12526.45,West,Gujarat,Vadodara,Net Banking,Economy,2022,9,Sep,3,Friday,0.1005,41527.63
ORD-023507,2022-11-05,CUST-00243,Kevin Walters,PROD-00234,Appliances Ago Pro,Home & Kitchen,Appliances,1,3973.59,0.35,-375.63,East,Bihar,Patna,Net Banking,Standard,2022,11,Nov,4,Saturday,-0.0945,3973.59
ORD-006706,2023-02-10,CUST-01383,John Austin,PROD-00299,Team Sports Something Max,Sports,Team Sports,1,5096.26,0.0,884.71,East,West Bengal,Kolkata,Debit Card,Standard,2023,2,Feb,1,Friday,0.1736,5096.26
ORD-007187,2023-06-26,CUST-00583,Gregory Peck,PROD-00295,Outdoor Quickly Lite,Sports,Outdoor,3,3643.35,0.05,372.78,East,Odisha,Bhubaneswar,Cash on Delivery,Standard,2023,6,Jun,2,Monday,0.1023,1214.45
ORD-018737,2023-11-24,CUST-03315,Unknown Customer,PROD-00047,Accessories Policy Plus,Electronics,Accessories,3,56245.04,0.05,7050.57,North,Punjab,Chandigarh,Wallet,Standard,2023,11,Nov,4,Friday,0.1254,18748.35
ORD-027643,2022-02-27,CUST-01395,Joanna Cook,PROD-00255,Storage Box Max,Home & Kitchen,Storage,2,4259.02,0.1,65.24,North,Uttar Pradesh,Noida,Debit Card,Express,2022,2,Feb,1,Sunday,0.0153,2129.51
ORD-036928,2023-11-05,CUST-01257,Mr. Carl Rios,PROD-00080,Tables Professor Max,Furniture,Tables,3,9209.47,0.4,-2329.41,West,Rajasthan,Udaipur,Credit Card,Express,2023,11,Nov,4,Sunday,-0.2529,3069.82
